Brand,Car Age,Price,Body,Mileage,EngineV,Engine Type,Model
Mercedes-Benz,7,12999.0,van,130,2.2,Diesel,Vito
Toyota,4,32000.0,sedan,22,2.5,Petrol,Camry
Toyota,3,99999.0,crossover,0,4.5,Petrol,Land Cruiser 200
Renault,14,6950.0,van,310,2.5,Diesel,Master
Renault,7,10500.0,hatch,148,1.5,Diesel,Megane
BMW,22,6899.0,vagon,320,2.8,Gas,528
Toyota,6,65000.0,other,60,4.5,Diesel,Land Cruiser 200
Mercedes-Benz,14,13900.0,other,272,2.2,Diesel,Sprinter 313
Renault,16,5800.0,van,217,2.0,Gas,Scenic
BMW,8,28700.0,other,160,3.0,Petrol,528
BMW,16,16700.0,crossover,260,4.4,Petrol,X5
Volkswagen,13,18500.0,sedan,217,3.0,Diesel,Phaeton
Renault,14,3999.0,other,227,1.4,Gas,Kangoo
Renault,14,8800.0,van,200,1.9,Diesel,Trafic
Mercedes-Benz,7,14500.0,van,205,2.2,Diesel,Sprinter 313
BMW,18,8900.0,sedan,240,2.0,Diesel,320
Renault,5,8550.0,van,160,1.5,Diesel,Kangoo
Mercedes-Benz,23,10900.0,sedan,160,3.0,Diesel,S 140
BMW,3,48535.5,crossover,0,2.0,Diesel,X3
BMW,7,25000.0,crossover,130,3.0,Diesel,X5
Mitsubishi,14,7000.0,sedan,99,1.6,Petrol,Lancer
BMW,31,5500.0,sedan,402,2.0,Petrol,520
Mercedes-Benz,19,2800.0,other,220,2.3,Petrol,CLK 230
Mercedes-Benz,3,86000.0,crossover,3,3.0,Diesel,GLS 350
Volkswagen,7,9555.0,van,152,1.6,Diesel,Caddy
Renault,7,7200.0,van,1,1.5,Diesel,Kangoo
Mercedes-Benz,15,7700.0,van,300,2.2,Other,Vito
BMW,5,75000.0,crossover,20,3.0,Diesel,X5
Volkswagen,11,8650.0,hatch,150,1.4,Petrol,Golf V
Toyota,12,10700.0,sedan,109,1.8,Petrol,Avensis
Volkswagen,19,6300.0,van,1,2.5,Diesel,T4 (Transporter)
Toyota,11,13900.0,sedan,102,3.5,Gas,Camry
Audi,20,3150.0,vagon,310,2.5,Diesel,A6
Volkswagen,18,7500.0,other,360,2.5,Diesel,T4 (Transporter)
Volkswagen,18,6550.0,sedan,150,1.6,Petrol,Bora
BMW,22,7100.0,sedan,313,2.0,Gas,520
Volkswagen,27,3700.0,sedan,370,2.0,Gas,Passat B3
Toyota,7,20999.0,sedan,77,2.5,Gas,Camry
Renault,15,6750.0,vagon,1,1.5,Diesel,Scenic
Toyota,3,103999.0,crossover,0,4.5,Diesel,Land Cruiser 200
Mercedes-Benz,27,5200.0,sedan,432,3.0,Diesel,E-Class
BMW,8,51000.0,sedan,97,3.0,Diesel,730
Toyota,7,27400.0,crossover,52,3.5,Gas,Venza
Toyota,13,12500.0,crossover,201,2.0,Petrol,Rav 4
Mercedes-Benz,9,24800.0,vagon,118,3.0,Diesel,E-Class
Volkswagen,11,10600.0,sedan,118,1.8,Petrol,Passat B6
Mitsubishi,19,8900.0,other,150,3.0,Petrol,Eclipse
Renault,7,7200.0,van,101,1.5,Diesel,Kangoo
BMW,21,10000.0,sedan,274,4.4,Gas,540
Toyota,11,11700.0,crossover,126,2.4,Gas,Rav 4
BMW,7,64999.0,sedan,15,3.0,Petrol,640
Toyota,7,28900.0,crossover,83,3.5,Gas,Highlander
BMW,3,60500.0,crossover,1,2.0,Diesel,X5
Renault,13,5500.0,sedan,153,1.6,Other,Megane
BMW,4,85900.0,crossover,19,3.0,Diesel,X6
BMW,12,49000.0,vagon,56,5.0,Petrol,M5
Audi,11,22999.0,crossover,125,4.2,Petrol,Q7
Mercedes-Benz,9,22900.0,sedan,197,2.2,Diesel,E-Class
BMW,4,85555.0,sedan,10,3.0,Other,6 Series Gran Coupe
Mercedes-Benz,8,30000.0,crossover,97,2.14,Diesel,ML 250
BMW,23,2600.0,sedan,250,1.6,Petrol,316
Volkswagen,16,12500.0,crossover,230,3.2,Gas,Touareg
BMW,24,6800.0,sedan,4,2.8,Gas,528
Audi,28,4000.0,sedan,315,2.3,Gas,100
Audi,9,36500.0,crossover,159,3.0,Diesel,Q7
Volkswagen,14,10000.0,van,231,1.9,Diesel,T5 (Transporter)
Volkswagen,13,4700.0,hatch,160,2.0,Diesel,Golf VI
BMW,10,27900.0,crossover,140,3.0,Diesel,X5
Renault,7,7440.0,other,148,1.5,Diesel,Kangoo
Mercedes-Benz,6,17999.0,van,260,2.2,Diesel,Sprinter 316
Volkswagen,15,7750.0,van,235,1.9,Diesel,T5 (Transporter)
Mercedes-Benz,18,7200.0,van,285,2.2,Diesel,Vito
Volkswagen,26,3700.0,hatch,121,1.9,Diesel,Golf III
Volkswagen,11,12000.0,vagon,187,2.0,Diesel,Passat B6
Audi,6,48000.0,crossover,75,3.0,Diesel,Q7
BMW,8,49000.0,sedan,58,4.4,Other,750
Mercedes-Benz,5,69500.0,crossover,84,3.0,Diesel,GL 350
BMW,13,19999.0,crossover,227,3.0,Diesel,X5
Volkswagen,5,30900.0,sedan,30,2.0,Diesel,Passat B7
Mercedes-Benz,10,44000.0,other,39,5.5,Petrol,SL 55 AMG
Mercedes-Benz,18,10200.0,sedan,174,2.6,Gas,E-Class
Mercedes-Benz,11,22000.0,crossover,160,4.0,Diesel,ML 400
Mercedes-Benz,8,46700.0,sedan,115,5.5,Petrol,S 500
Mercedes-Benz,19,9999.0,sedan,322,2.7,Diesel,E-Class
Volkswagen,26,4400.0,other,145,2.4,Diesel,T4 (Transporter)
Mercedes-Benz,4,45000.0,sedan,1,1.6,Petrol,C-Class
Toyota,6,63333.0,other,33,4.5,Diesel,Land Cruiser 200
Volkswagen,14,12999.0,van,237,2.5,Diesel,T5 (Transporter)
Mercedes-Benz,8,15000.0,other,115,2.2,Diesel,Vito
BMW,6,58500.0,crossover,80,3.0,Diesel,X5
Renault,12,6250.0,van,205,1.6,Petrol,Scenic
Volkswagen,13,8900.0,sedan,160,1.6,Petrol,Jetta
Mercedes-Benz,3,65000.0,other,0,1.6,Petrol,C-Class
Volkswagen,8,15200.0,sedan,185,1.4,Petrol,Golf VI
Mercedes-Benz,5,121500.0,sedan,22,3.0,Diesel,S 350
Audi,6,30999.0,sedan,108,2.0,Diesel,A6
BMW,12,22000.0,other,138,4.8,Petrol,650
Mitsubishi,11,10500.0,crossover,95,3.2,Diesel,Pajero Wagon
BMW,30,3900.0,sedan,380,3.0,Gas,530
Mitsubishi,11,9900.0,sedan,55,2.0,Other,Lancer X
Mercedes-Benz,24,3799.0,sedan,210,2.0,Petrol,E-Class
BMW,24,5000.0,sedan,305,2.0,Petrol,520
Audi,22,5300.0,other,370,1.8,Petrol,A6
Renault,10,6450.0,vagon,100,1.5,Diesel,Kangoo
Toyota,6,44700.0,crossover,120,3.5,Petrol,Venza
Toyota,15,17800.0,crossover,220,3.0,Diesel,Land Cruiser Prado
BMW,12,26900.0,sedan,158,5.0,Petrol,M5
Volkswagen,8,14999.0,vagon,128,1.4,Gas,Passat B7
Mercedes-Benz,22,7650.0,sedan,340,5.0,Gas,S 140
Volkswagen,9,12750.0,vagon,130,1.4,Gas,Passat B6
Volkswagen,5,16000.0,hatch,26,1.2,Petrol,Polo
Toyota,7,65000.0,crossover,90,4.5,Diesel,Land Cruiser 200
Renault,5,11999.0,hatch,65,1.5,Diesel,Megane
BMW,20,3000.0,sedan,294,2.0,Diesel,320
Volkswagen,7,17900.0,crossover,70,1.4,Petrol,Tiguan
Mercedes-Benz,3,109000.0,crossover,0,3.5,Diesel,GLS 350
Mercedes-Benz,28,4500.0,sedan,409,2.6,Petrol,E-Class
Audi,10,19300.0,sedan,113,1.8,Petrol,A4
Volkswagen,12,11300.0,van,250,2.5,Diesel,T5 (Transporter)
Mitsubishi,11,18800.0,crossover,47,3.0,Petrol,Pajero Wagon
Mercedes-Benz,19,4150.0,other,277,2.2,Diesel,Vito
Volkswagen,15,14000.0,crossover,194,3.2,Gas,Touareg
Mercedes-Benz,6,13995.0,van,126,2.2,Diesel,Vito
Renault,14,6400.0,other,209,1.5,Diesel,Scenic
Renault,11,4900.0,sedan,90,1.4,Gas,Symbol
Audi,19,6400.0,sedan,261,1.8,Gas,A6
Renault,12,9400.0,van,270,2.0,Diesel,Trafic
Toyota,12,15400.0,sedan,152,3.5,Gas,Avalon
Volkswagen,17,2900.0,sedan,238,2.0,Gas,Passat B5
Renault,5,9500.0,vagon,78,1.5,Diesel,Kangoo
Volkswagen,6,23000.0,sedan,75,2.0,Petrol,Passat CC
Toyota,14,10600.0,crossover,185,2.0,Gas,Rav 4
Audi,21,2550.0,sedan,304,2.5,Diesel,A6
Volkswagen,8,8500.0,sedan,87,1.6,Petrol,Polo
Audi,16,10500.0,vagon,243,2.5,Diesel,A6
Mercedes-Benz,11,18000.0,sedan,99,1.8,Petrol,C-Class
Mitsubishi,29,1550.0,hatch,1,1.8,Diesel,Galant
BMW,17,3800.0,sedan,250,3.0,Diesel,330
BMW,8,42000.0,crossover,128,4.4,Petrol,X5 M
Mitsubishi,11,8500.0,sedan,110,2.0,Petrol,Lancer X
Toyota,5,24900.0,sedan,30,2.5,Petrol,Camry
Volkswagen,14,10200.0,vagon,186,2.0,Diesel,Passat B6
BMW,15,14200.0,sedan,135,3.0,Gas,530
Volkswagen,10,22500.0,crossover,151,3.0,Diesel,Touareg
Toyota,5,47500.0,crossover,45,3.0,Diesel,Land Cruiser Prado
BMW,26,4500.0,vagon,360,2.0,Petrol,520
BMW,18,8300.0,sedan,197,3.0,Petrol,530
Toyota,6,14300.0,hatch,60,1.6,Petrol,Auris
Renault,3,18456.16,crossover,1,1.5,Diesel,Duster
Renault,13,6999.0,van,173,1.5,Diesel,Scenic
Mitsubishi,12,7500.0,sedan,94,1.6,Petrol,Lancer
Volkswagen,29,2850.0,sedan,350,2.0,Petrol,Passat B3
Mercedes-Benz,18,5800.0,van,282,2.2,Diesel,Vito
Toyota,24,3700.0,hatch,282,1.4,Petrol,Corolla
Renault,14,6555.0,vagon,180,1.5,Diesel,Megane
Volkswagen,7,23999.0,sedan,80,1.8,Petrol,Passat CC
Mitsubishi,7,21500.0,crossover,47,2.4,Petrol,Outlander XL
Volkswagen,18,5700.0,sedan,300,1.8,Petrol,Passat B5
Volkswagen,14,4500.0,vagon,220,2.0,Diesel,Touran
BMW,19,6800.0,sedan,297,2.5,Petrol,525
Toyota,7,22900.0,sedan,84,2.5,Petrol,Camry
Volkswagen,16,8500.0,van,210,2.5,Diesel,T4 (Transporter)
Renault,15,8700.0,van,183,1.9,Diesel,Trafic
BMW,18,12200.0,sedan,239,3.0,Diesel,730
BMW,12,23900.0,crossover,235,3.0,Diesel,X5
Mitsubishi,13,16000.0,vagon,174,3.2,Diesel,Pajero Wagon
Mitsubishi,12,7000.0,sedan,158,1.6,Petrol,Lancer
Renault,11,9450.0,vagon,215,1.5,Diesel,Laguna
Mercedes-Benz,8,41900.0,sedan,95,6.3,Other,S 550
Mitsubishi,11,7400.0,sedan,148,1.6,Petrol,Lancer
Renault,16,2350.0,vagon,245,1.9,Diesel,Laguna
Audi,17,3390.0,sedan,289,2.5,Diesel,A6
BMW,3,40755.0,sedan,0,2.0,Petrol,520
Volkswagen,28,3300.0,vagon,430,1.8,Petrol,Passat B3
Volkswagen,5,49500.0,crossover,80,3.0,Diesel,Touareg
Renault,9,8700.0,hatch,100,1.5,Diesel,Megane
Mercedes-Benz,8,20400.0,sedan,190,1.8,Gas,E-Class
BMW,8,17700.0,sedan,98,2.0,Petrol,320
BMW,11,17900.0,sedan,69,2.0,Petrol,320
Mercedes-Benz,25,5500.0,sedan,269,2.2,Petrol,E-Class
Mercedes-Benz,15,6200.0,sedan,221,1.8,Gas,E-Class
Mercedes-Benz,17,3500.0,van,257,2.2,Diesel,C-Class
BMW,8,8100.0,vagon,180,2.0,Diesel,118
Toyota,19,2499.0,vagon,254,2.0,Diesel,Avensis
Audi,28,3150.0,sedan,10,2.8,Petrol,100
Audi,22,4000.0,sedan,380,2.8,Petrol,A6
Audi,18,4000.0,vagon,234,2.5,Diesel,A6
BMW,22,2050.0,vagon,300,2.5,Diesel,525
Mercedes-Benz,20,2600.0,hatch,178,1.7,Diesel,A 170
Mercedes-Benz,14,24500.0,sedan,222,5.5,Petrol,S 550
BMW,15,14600.0,sedan,116,2.5,Diesel,525
Mercedes-Benz,11,16900.0,van,180,3.0,Diesel,Vito
Volkswagen,14,14500.0,crossover,173,2.5,Diesel,Touareg
Volkswagen,3,38365.0,sedan,0,2.0,Diesel,Passat B8
Mercedes-Benz,7,17800.0,van,162,1.8,Diesel,B 180
Renault,12,5000.0,sedan,200,1.4,Petrol,Clio
Toyota,9,42000.0,crossover,97,4.0,Petrol,4Runner
BMW,8,35500.0,sedan,67,3.0,Petrol,535
BMW,19,3000.0,sedan,190,2.0,Petrol,520
BMW,6,22600.0,crossover,69,3.0,Petrol,X6
Volkswagen,12,12900.0,other,142,2.0,Petrol,Eos
Mercedes-Benz,14,7600.0,van,240,2.2,Diesel,Vito
Toyota,10,37700.0,crossover,47,5.7,Gas,Sequoia
Toyota,15,8300.0,sedan,168,2.0,Petrol,Avensis
BMW,3,65500.0,crossover,1,2.0,Diesel,X5
Audi,7,34500.0,sedan,71,2.8,Petrol,A6
Toyota,15,7500.0,sedan,185,3.0,Gas,Camry
Volkswagen,6,13900.0,vagon,123,1.4,Gas,Touran
Renault,19,4000.0,van,194,1.9,Diesel,Kangoo
Audi,18,2300.0,vagon,250,2.5,Diesel,A6
Renault,10,5650.0,van,140,1.4,Petrol,Kangoo
Volkswagen,12,11800.0,other,200,1.9,Diesel,T5 (Transporter)
Audi,3,44000.0,hatch,1,1.4,Petrol,A5
Audi,12,23400.0,crossover,105,4.2,Gas,Q7
BMW,23,2666.0,sedan,360,2.5,Diesel,525
BMW,6,23900.0,crossover,60,2.0,Petrol,X1
Toyota,5,14000.0,sedan,25,2.5,Petrol,Camry
BMW,3,69999.0,crossover,1,2.0,Petrol,X5
Mercedes-Benz,3,58999.0,crossover,0,2.2,Diesel,GLC-Class
Audi,12,22500.0,other,71,3.6,Petrol,Q7
Toyota,11,10300.0,sedan,108,1.6,Petrol,Corolla
Renault,10,9300.0,van,200,1.5,Diesel,Grand Scenic
Audi,9,37800.0,other,126,3.0,Diesel,Q7
Toyota,7,10400.0,sedan,144,1.3,Petrol,Corolla
Renault,7,6700.0,van,160,1.5,Diesel,Kangoo
Renault,7,7400.0,van,156,1.5,Diesel,Kangoo
Renault,7,11200.0,van,157,1.5,Diesel,Grand Scenic
Toyota,10,25900.0,crossover,97,4.0,Petrol,Land Cruiser Prado
Mercedes-Benz,13,11500.0,van,381,2.2,Diesel,Vito
Renault,7,11500.0,vagon,230,1.5,Diesel,Megane
Toyota,25,2600.0,sedan,218,2.2,Petrol,Camry
Mercedes-Benz,6,55000.0,crossover,40,4.6,Petrol,ML 500
Renault,13,6650.0,hatch,274,1.5,Diesel,Scenic
Mercedes-Benz,8,11900.0,van,215,2.2,Diesel,Vito
Renault,7,8600.0,van,100,1.5,Diesel,Kangoo
Mercedes-Benz,18,6700.0,van,310,2.2,Diesel,Vito
Volkswagen,11,21500.0,crossover,178,3.0,Diesel,Touareg
Toyota,13,17777.0,other,120,2.7,Gas,Land Cruiser Prado
BMW,8,29000.0,sedan,170,2.0,Diesel,520
Volkswagen,14,7300.0,sedan,125,1.6,Petrol,Golf Plus
BMW,4,58000.0,crossover,64,2.0,Diesel,X5
Toyota,3,43999.0,other,1,2.8,Diesel,Hilux
Volkswagen,7,16450.0,van,143,2.0,Diesel,T5 (Transporter) 
Toyota,8,26900.0,crossover,118,2.7,Petrol,Land Cruiser Prado
BMW,16,13900.0,sedan,262,4.0,Diesel,740
Mercedes-Benz,16,5500.0,sedan,250,2.7,Diesel,E-Class
Volkswagen,22,3350.0,other,223,1.9,Diesel,Caddy
Volkswagen,9,9800.0,hatch,98,1.6,Gas,Golf V
Mercedes-Benz,12,13899.0,hatch,232,3.0,Diesel,Vito
Mercedes-Benz,12,15200.0,sedan,195,3.0,Diesel,E-Class
Toyota,11,8900.0,sedan,87,1.6,Petrol,Corolla
Mitsubishi,8,17800.0,crossover,111,2.4,Petrol,Outlander XL
Audi,18,2650.0,vagon,270,2.5,Diesel,A6
Mitsubishi,11,10200.0,sedan,102,2.0,Gas,Lancer X
Toyota,12,12500.0,sedan,150,2.4,Petrol,Camry
Audi,20,2500.0,hatch,200,1.6,Petrol,A3
Toyota,13,16200.0,crossover,219,2.7,Petrol,Land Cruiser Prado
BMW,9,28000.0,sedan,127,2.5,Petrol,523
Mercedes-Benz,15,5000.0,sedan,240,2.2,Diesel,E-Class
Toyota,11,8900.0,sedan,154,1.6,Gas,Corolla
BMW,11,29900.0,crossover,182,3.0,Petrol,X6
Mercedes-Benz,7,12950.0,other,199,2.2,Diesel,Vito
Volkswagen,7,19999.0,van,152,2.0,Diesel,Sharan
Audi,14,10000.0,sedan,131,1.8,Petrol,A4
BMW,7,39500.0,vagon,93,2.0,Diesel,525
Volkswagen,11,7900.0,other,123,1.4,Petrol,Polo
Mercedes-Benz,12,15900.0,sedan,216,5.0,Petrol,E-Class
Mitsubishi,12,6700.0,sedan,155,1.6,Gas,Lancer
Renault,9,9500.0,van,189,2.0,Diesel,Trafic
Audi,18,3600.0,sedan,374,2.5,Diesel,A8
Renault,12,9150.0,van,220,2.0,Diesel,Trafic
Mercedes-Benz,8,12900.0,van,185,2.2,Diesel,Vito
Renault,8,11500.0,vagon,175,1.5,Diesel,Megane
Toyota,3,39500.0,other,1,2.8,Diesel,Hilux
Renault,16,4200.0,sedan,310,1.4,Petrol,Symbol
BMW,18,4100.0,sedan,26,3.0,Diesel,530
Volkswagen,12,9200.0,van,248,1.9,Diesel,T5 (Transporter) 
Audi,14,11400.0,crossover,250,2.5,Diesel,A6 Allroad
Volkswagen,3,24000.0,sedan,3,1.6,Diesel,Jetta
Renault,31,1800.0,hatch,1,1.4,Gas,11
Mercedes-Benz,24,3799.0,sedan,210,2.0,Petrol,200
Mercedes-Benz,3,110000.0,crossover,0,3.0,Diesel,GLS 350
BMW,12,16999.0,vagon,213,3.0,Diesel,530
Audi,22,6700.0,sedan,340,2.6,Gas,A6
Toyota,28,2200.0,hatch,50,2.0,Petrol,Carina
Toyota,23,4500.0,sedan,238,1.8,Petrol,Carina
BMW,16,10999.0,sedan,225,3.0,Diesel,530
BMW,28,4000.0,sedan,380,2.0,Petrol,320
Volkswagen,16,5400.0,vagon,250,1.6,Petrol,Golf IV
Mercedes-Benz,21,1700.0,sedan,300,2.0,Gas,E-Class
Audi,27,4000.0,sedan,320,2.8,Petrol,100
Mercedes-Benz,11,55000.0,crossover,127,5.5,Petrol,G 55 AMG
BMW,22,2500.0,sedan,44,2.5,Diesel,525
Mitsubishi,11,15999.0,crossover,149,3.0,Gas,Pajero Wagon
Mercedes-Benz,18,7800.0,hatch,125,2.3,Petrol,C-Class
Volkswagen,3,12114.35,sedan,0,1.6,Petrol,Polo
Volkswagen,8,12500.0,sedan,118,1.6,Diesel,Golf VI
Renault,9,11500.0,van,160,1.5,Diesel,Grand Scenic
Volkswagen,14,10999.0,other,240,2.5,Diesel,LT
Mercedes-Benz,11,15300.0,other,234,2.2,Diesel,Sprinter 315
Mercedes-Benz,16,12300.0,sedan,300,2.2,Diesel,E-Class
Volkswagen,12,12400.0,other,248,2.5,Diesel,T5 (Transporter)
Mercedes-Benz,6,50800.0,crossover,30,3.5,Diesel,ML 350
BMW,3,77500.0,crossover,1,3.0,Petrol,X6
Renault,7,6800.0,van,119,1.5,Diesel,Kangoo
BMW,24,6399.0,sedan,282,2.0,Petrol,520
Audi,22,3550.0,sedan,196,2.8,Petrol,A8
BMW,9,31800.0,sedan,115,3.0,Diesel,5 Series GT
Volkswagen,20,1700.0,hatch,247,1.4,Petrol,Golf IV
Mercedes-Benz,13,14900.0,sedan,171,3.2,Gas,E-Class
Mercedes-Benz,25,5100.0,sedan,295,3.0,Diesel,E-Class
Renault,7,12800.0,hatch,125,1.1,Diesel,Laguna
BMW,21,5650.0,sedan,284,2.0,Petrol,520
Audi,23,5200.0,sedan,250,1.8,Other,A4
Renault,7,10100.0,vagon,190,2.0,Diesel,Trafic
Mercedes-Benz,14,14750.0,sedan,220,3.0,Diesel,E-Class
Volkswagen,23,4500.0,sedan,230,2.0,Gas,Passat B4
Audi,13,19500.0,crossover,186,4.2,Petrol,Q7
BMW,16,5400.0,crossover,250,3.0,Petrol,X5
Mercedes-Benz,16,12900.0,sedan,255,2.7,Diesel,E-Class
Mitsubishi,11,15900.0,crossover,138,3.0,Gas,Pajero Wagon
Renault,7,11800.0,other,179,1.5,Diesel,Megane
BMW,6,34500.0,sedan,45,2.0,Petrol,320
Renault,14,6200.0,van,228,2.5,Diesel,Trafic
Mercedes-Benz,9,16500.0,other,107,2.2,Diesel,Vito
Volkswagen,6,55555.0,van,53,2.0,Diesel,Multivan
Toyota,5,22500.0,sedan,12,2.5,Petrol,Camry
Audi,21,8700.0,sedan,202,3.7,Gas,A8
Audi,5,35900.0,sedan,105,2.0,Diesel,A6
Mercedes-Benz,20,6800.0,van,242,2.2,Diesel,Vito
Mitsubishi,10,18500.0,crossover,135,3.0,Gas,Pajero Wagon
BMW,14,12300.0,sedan,140,2.0,Petrol,318
Toyota,7,18800.0,vagon,89,1.8,Petrol,Avensis
Mercedes-Benz,15,11700.0,crossover,284,4.0,Diesel,ML 400
Audi,12,14900.0,crossover,183,3.6,Petrol,Q7
Volkswagen,6,8900.0,sedan,144,1.6,Petrol,Polo
Volkswagen,12,9000.0,sedan,223,2.5,Diesel,T5 (Transporter)
BMW,20,7250.0,sedan,300,2.8,Petrol,528
Mercedes-Benz,15,35900.0,crossover,254,5.0,Gas,G 500
Toyota,11,14900.0,sedan,110,3.5,Petrol,Camry
Volkswagen,7,14900.0,van,170,1.6,Diesel,Touran
Mercedes-Benz,11,46500.0,crossover,127,5.0,Petrol,G 500
Mercedes-Benz,15,7900.0,other,206,2.2,Diesel,Vito
Toyota,8,35999.0,crossover,102,4.0,Petrol,Land Cruiser Prado
Volkswagen,14,7300.0,van,240,1.9,Diesel,Caddy
BMW,17,12600.0,sedan,219,3.6,Petrol,735
BMW,17,9000.0,sedan,225,2.2,Gas,320
BMW,8,37200.0,other,115,3.0,Diesel,X5
Audi,3,63200.0,sedan,0,2.0,Petrol,A6
BMW,3,86999.0,crossover,0,3.0,Diesel,X6
Mercedes-Benz,21,4100.0,sedan,410,2.2,Diesel,E-Class
Mercedes-Benz,16,11800.0,sedan,215,3.2,Petrol,E-Class
Audi,18,4000.0,vagon,300,2.5,Diesel,A6
Volkswagen,6,9900.0,van,149,1.6,Diesel,Caddy
BMW,18,9999.0,sedan,271,3.0,Diesel,530
Volkswagen,12,11500.0,sedan,118,2.0,Petrol,Passat B6
BMW,20,4850.0,sedan,280,3.0,Diesel,730
Mitsubishi,14,5850.0,hatch,130,1.3,Petrol,Colt
Toyota,3,103999.0,crossover,0,4.5,Diesel,Land Cruiser 200
BMW,10,32000.0,crossover,138,3.0,Petrol,X6
Toyota,7,61990.0,crossover,68,4.5,Diesel,Land Cruiser 200
Toyota,14,8888.0,sedan,172,1.8,Gas,Avensis
Mitsubishi,11,12700.0,crossover,110,2.4,Gas,Outlander XL
Toyota,4,28500.0,sedan,16,2.5,Petrol,Camry
BMW,8,47777.0,crossover,142,3.0,Other,X6
BMW,11,16700.0,sedan,150,2.0,Diesel,520
Toyota,12,12900.0,sedan,134,2.4,Gas,Camry
Volkswagen,12,9900.0,van,300,2.5,Diesel,T5 (Transporter)
Toyota,4,51500.0,crossover,70,3.0,Diesel,Land Cruiser Prado
Volkswagen,14,6200.0,van,180,2.0,Diesel,Caddy
Audi,11,13333.0,other,178,2.0,Diesel,A6
Mercedes-Benz,5,43500.0,other,51,3.0,Diesel,E-Class
Volkswagen,12,7777.0,other,214,2.0,Other,Caddy
Volkswagen,7,20600.0,sedan,107,1.8,Petrol,Passat CC
Volkswagen,13,9500.0,van,188,1.9,Diesel,T5 (Transporter)
Mercedes-Benz,7,17500.0,van,220,3.0,Diesel,Vito
Volkswagen,10,9000.0,sedan,178,1.9,Diesel,Jetta
Volkswagen,13,10500.0,van,246,2.5,Diesel,T5 (Transporter)
Mercedes-Benz,15,11300.0,sedan,363,3.2,Gas,E-Class
Renault,6,9200.0,hatch,12,1.2,Petrol,Sandero
BMW,11,18500.0,sedan,114,2.0,Gas,520
Volkswagen,4,28713.75,hatch,0,2.0,Diesel,Golf VII
BMW,9,31500.0,crossover,130,3.0,Diesel,X5
Toyota,11,11999.0,sedan,139,3.5,Petrol,Camry
BMW,3,67431.0,crossover,0,2.0,Diesel,X5
Volkswagen,25,3500.0,hatch,220,2.0,Petrol,Golf III
Renault,7,9300.0,van,94,2.0,Diesel,Trafic
BMW,3,62000.0,crossover,1,2.0,Diesel,X5
BMW,5,57000.0,crossover,47,3.0,Diesel,X6
Volkswagen,18,7900.0,van,229,1.9,Diesel,T4 (Transporter)
BMW,24,4400.0,sedan,300,2.0,Petrol,520
BMW,3,62900.0,crossover,1,2.0,Diesel,X5
Mercedes-Benz,7,23900.0,sedan,124,1.8,Petrol,E-Class
Audi,10,21900.0,other,114,3.2,Petrol,A5
BMW,15,15250.0,other,144,3.0,Petrol,530
Mercedes-Benz,26,4300.0,sedan,280,1.8,Petrol,C-Class
Mercedes-Benz,7,14600.0,van,217,2.2,Diesel,Vito
Toyota,14,15000.0,crossover,184,2.7,Gas,Land Cruiser Prado
Mercedes-Benz,19,5300.0,van,212,2.2,Diesel,Vito
Mercedes-Benz,18,7000.0,sedan,190,2.6,Petrol,210
BMW,17,13900.0,other,80,3.0,Petrol,330
Toyota,11,29000.0,crossover,120,4.0,Gas,Land Cruiser Prado
Volkswagen,4,20900.0,sedan,25,2.0,Diesel,Jetta
Mercedes-Benz,8,20500.0,sedan,173,1.8,Gas,E-Class
Toyota,11,22999.0,crossover,152,4.0,Gas,Land Cruiser Prado
Audi,9,95000.0,other,30,5.2,Petrol,R8
Volkswagen,5,9599.0,sedan,88,1.6,Petrol,Polo
Volkswagen,17,10500.0,van,299,2.5,Diesel,Syncro
Mercedes-Benz,11,23999.0,sedan,204,3.5,Petrol,S 350
Renault,6,10200.0,van,149,1.5,Diesel,Kangoo
Toyota,11,9950.0,sedan,142,1.8,Petrol,Avensis
Toyota,11,21999.0,crossover,69,3.5,Petrol,Highlander
Mercedes-Benz,11,18500.0,crossover,180,3.5,Petrol,ML 350
Mercedes-Benz,8,40500.0,crossover,54,5.5,Petrol,GL 500
Volkswagen,29,3100.0,sedan,390,1.8,Petrol,Passat B3
BMW,14,8100.0,crossover,175,3.0,Gas,X5
Audi,19,8100.0,vagon,302,2.5,Diesel,A6
Volkswagen,29,2600.0,vagon,288,1.8,Petrol,Passat B3
Renault,12,7299.0,sedan,160,2.0,Petrol,Megane
Volkswagen,8,9600.0,sedan,107,1.6,Gas,Polo
Renault,8,10500.0,vagon,250,1.5,Diesel,Megane
Mercedes-Benz,5,26800.0,vagon,160,2.2,Diesel,E-Class
Audi,10,31999.0,sedan,107,3.0,Diesel,A8
Volkswagen,11,12900.0,van,176,2.5,Diesel,T5 (Transporter)
BMW,14,16500.0,other,122,2.2,Petrol,520
Mitsubishi,13,6000.0,hatch,118,1.3,Petrol,Colt
Toyota,7,9950.0,sedan,140,1.4,Petrol,Corolla
Volkswagen,20,5700.0,vagon,199,1.8,Petrol,Sharan
Audi,6,48000.0,crossover,90,3.0,Diesel,Q7
Mitsubishi,15,8000.0,crossover,220,2.4,Gas,Outlander
Mitsubishi,7,12500.0,other,48,1.6,Petrol,Lancer X
Mercedes-Benz,7,57000.0,sedan,61,4.6,Petrol,S 500
